# 表情面板的排布：分组\temoji\t中文名\t英文名，按 Unicode 的 CLDR 顺序（面板就照这个排）
# 由 render-panel.py 从 Unicode emoji-test.txt 生成（Unicode License v3），别手改
# group: Smileys & Emotion
Animals & Nature	🐃	水牛	water buffalo
Animals & Nature	🐄	牛	cow
Animals & Nature	🐷	猪	pig face
Animals & Nature	🐖	猪	pig
Animals & Nature	🐗	猪	boar
Animals & Nature	🐽	猪	pig nose
Animals & Nature	🐏	羊	ram
Animals & Nature	🐑	羊	ewe
Animals & Nature	🐐	山羊	goat
Animals & Nature	🐪	单峰	camel
Animals & Nature	🐫	双峰	two-hump camel
Animals & Nature	🦙	动物	llama
Animals & Nature	🦒	斑点	giraffe
Animals & Nature	🐘	象	elephant
Animals & Nature	🦣	动物	mammoth
Animals & Nature	🦏	动物	rhinoceros
Animals & Nature	🦛	动物	hippopotamus
Animals & Nature	🐭	鼠	mouse face
Animals & Nature	🐁	鼠	mouse
Animals & Nature	🐀	耗子	rat
Animals & Nature	🐹	仓鼠	hamster
Animals & Nature	🐰	兔	rabbit face
Animals & Nature	🐇	兔	rabbit
Animals & Nature	🐿️	chipmunk	chipmunk
Animals & Nature	🦫	动物	beaver
Animals & Nature	🦔	刺猬	hedgehog
Animals & Nature	🦇	蝙蝠	bat
Animals & Nature	🐻	熊	bear
Animals & Nature	🐻‍❄️	polar bear	polar bear
Animals & Nature	🐨	动物	koala
Animals & Nature	🐼	熊猫	panda
Animals & Nature	🦥	懒	sloth
Animals & Nature	🦦	獭	otter
Animals & Nature	🦨	臭	skunk
Animals & Nature	🦘	动物	kangaroo
Animals & Nature	🦡	獾	badger
Animals & Nature	🐾	爪	paw prints
Animals & Nature	🦃	火鸡	turkey
Animals & Nature	🐔	鸡	chicken
Animals & Nature	🐓	鸡	rooster
Animals & Nature	🐣	小鸡	hatching chick
Animals & Nature	🐤	鸡	baby chick
Animals & Nature	🐥	小鸡	front-facing baby chick
Animals & Nature	🐦	鸟	bird
Animals & Nature	🐧	企鹅	penguin
Animals & Nature	🕊️	dove	dove
Animals & Nature	🦅	鹰	eagle
Animals & Nature	🦆	鸭	duck
Animals & Nature	🦢	动物	swan
Animals & Nature	🦉	睿智	owl
Animals & Nature	🦤	鸟	dodo
Animals & Nature	🪶	羽毛	feather
Animals & Nature	🦩	华丽	flamingo
Animals & Nature	🦚	卖弄	peacock
Animals & Nature	🦜	剽窃	parrot
Animals & Nature	🪽	升天	wing
Animals & Nature	🐦‍⬛	鸟	black bird
Animals & Nature	🪿	鹅	goose
Animals & Nature	🐦‍🔥	不朽	phoenix
Animals & Nature	🐸	动物	frog
Animals & Nature	🐊	鳄鱼	crocodile
Animals & Nature	🐢	龟	turtle
Animals & Nature	🦎	蜥蜴	lizard
Animals & Nature	🐍	蛇	snake
Animals & Nature	🐲	龙	dragon face
Animals & Nature	🐉	龙	dragon
Animals & Nature	🦕	恐龙	sauropod
Animals & Nature	🦖	恐龙	T-Rex
Animals & Nature	🐳	鲸	spouting whale
Animals & Nature	🐋	鲸鱼	whale
Animals & Nature	🐬	海豚	dolphin
Animals & Nature	🫍	鲸	orca
Animals & Nature	🦭	动物	seal
Animals & Nature	🐟	鱼	fish
Animals & Nature	🐠	鱼	tropical fish
Animals & Nature	🐡	河豚	blowfish
Animals & Nature	🦈	鱼	shark
Animals & Nature	🐙	鱼	octopus
Animals & Nature	🐚	螺	spiral shell
Animals & Nature	🪸	海洋	coral
Animals & Nature	🪼	刺毛	jellyfish
Animals & Nature	🦀	蟹	crab
Animals & Nature	🦞	浓汤	lobster
Animals & Nature	🦐	虾	shrimp
Animals & Nature	🦑	乌贼	squid
Animals & Nature	🦪	海鲜	oyster
Animals & Nature	🐌	蜗牛	snail
Animals & Nature	🦋	昆虫	butterfly
Animals & Nature	🫌	monarch butterfly	monarch butterfly
Animals & Nature	🐛	昆虫	bug
Animals & Nature	🐜	蚂蚁	ant
Animals & Nature	🐝	勤劳	honeybee
Animals & Nature	🪲	动物	beetle
Animals & Nature	🐞	昆虫	lady beetle
Animals & Nature	🦗	昆虫	cricket
Animals & Nature	🪳	动物	cockroach
Animals & Nature	🕷️	spider	spider
Animals & Nature	🕸️	spider web	spider web
Animals & Nature	🦂	蝎子	scorpion
Animals & Nature	🦟	发烧	mosquito
Animals & Nature	🪰	动物	fly
Animals & Nature	🪱	动物	worm
Animals & Nature	🦠	病毒	microbe
Animals & Nature	💐	生日	bouquet
Animals & Nature	🌸	花	cherry blossom
Animals & Nature	💮	花	white flower
Animals & Nature	🪷	花	lotus
Animals & Nature	🏵️	rosette	rosette
Animals & Nature	🌹	优雅	rose
Animals & Nature	🥀	花	wilted flower
Animals & Nature	🌺	木槿	hibiscus
Animals & Nature	🌻	太阳	sunflower
Animals & Nature	🌼	花	blossom
Animals & Nature	🌷	开花	tulip
Animals & Nature	🪻	春天	hyacinth
Animals & Nature	🌱	苗	seedling
Animals & Nature	🪴	培育	potted plant
Animals & Nature	🌲	树	evergreen tree
Animals & Nature	🌳	树	deciduous tree
Animals & Nature	🌴	树	palm tree
Animals & Nature	🌵	干旱	cactus
Animals & Nature	🌾	稻	sheaf of rice
Animals & Nature	🌿	草药	herb
Animals & Nature	☘️	shamrock	shamrock
Animals & Nature	🍀	幸运	four leaf clover
Animals & Nature	🍁	枫叶	maple leaf
Animals & Nature	🍂	叶	fallen leaf
Animals & Nature	🍃	叶子	leaf fluttering in wind
Animals & Nature	🪹	树枝	empty nest
Animals & Nature	🪺	蛋	nest with eggs
Animals & Nature	🍄	毒蕈	mushroom
Animals & Nature	🪾	树	leafless tree
# group: Food & Drink
Food & Drink	🍇	水果	grapes
Food & Drink	🍈	水果	melon
Food & Drink	🍉	水果	watermelon
Food & Drink	🍊	柑桔	tangerine
Food & Drink	🍋	柑橘	lemon
Food & Drink	🍋‍🟩	橘属	lime
Food & Drink	🍌	水果	banana
Food & Drink	🍍	水果	pineapple
Food & Drink	🥭	水果	mango
Food & Drink	🍎	红	red apple
Food & Drink	🍏	青	green apple
Food & Drink	🍐	梨	pear
Food & Drink	🍑	桃	peach
Food & Drink	🍒	樱桃	cherries
Food & Drink	🍓	水果	strawberry
Food & Drink	🫐	水果	blueberries
Food & Drink	🥝	水果	kiwi fruit
Food & Drink	🍅	水果	tomato
Food & Drink	🫒	橄榄	olive
Food & Drink	🥥	棕榈	coconut
Food & Drink	🥑	水果	avocado
Food & Drink	🍆	茄子	eggplant
Food & Drink	🥔	土豆	potato
Food & Drink	🥕	蔬菜	carrot
Food & Drink	🌽	包谷	ear of corn
Food & Drink	🌶️	hot pepper	hot pepper
Food & Drink	🫑	蔬菜	bell pepper
Food & Drink	🥒	泡菜	cucumber
Food & Drink	🫝	pickle	pickle
Food & Drink	🥬	甘蓝	leafy green
Food & Drink	🥦	甘蓝	broccoli
Food & Drink	🧄	蒜	garlic
Food & Drink	🧅	佐料	onion
Food & Drink	🥜	坚果	peanuts
Food & Drink	🫘	豆	beans
Food & Drink	🌰	杏仁	chestnut
Food & Drink	🫚	姜	ginger root
Food & Drink	🫛	荚	pea pod
Food & Drink	🍄‍🟫	拖沓	brown mushroom
Food & Drink	🫜	根	root vegetable
Food & Drink	🍞	小麦	bread
Food & Drink	🥐	法式	croissant
Food & Drink	🥖	法式	baguette bread
Food & Drink	🫓	面包	flatbread
Food & Drink	🥨	弯曲	pretzel
Food & Drink	🥯	早餐	bagel
Food & Drink	🥞	烙饼	pancakes
Food & Drink	🧇	松饼	waffle
Food & Drink	🧀	奶酪	cheese wedge
Food & Drink	🍖	骨	meat on bone
Food & Drink	🍗	家禽	poultry leg
Food & Drink	🥩	肉	cut of meat
Food & Drink	🥓	培根	bacon
Food & Drink	🍔	汉堡	hamburger
Food & Drink	🍟	快餐	french fries
Food & Drink	🍕	披萨	pizza
Food & Drink	🌭	热狗	hot dog
Food & Drink	🥪	面包	sandwich
Food & Drink	🌮	卷饼	taco
Food & Drink	🌯	卷饼	burrito
Food & Drink	🫔	粽子	tamale
Food & Drink	🥙	大饼	stuffed flatbread
Food & Drink	🧆	肉丸	falafel
Food & Drink	🥚	蛋	egg
Food & Drink	🍳	煎	cooking
Food & Drink	🥘	浅底	shallow pan of food
Food & Drink	🍲	锅	pot of food
Food & Drink	🫕	锅	fondue
Food & Drink	🥣	早餐	bowl with spoon
Food & Drink	🥗	沙拉	green salad
Food & Drink	🍿	爆米花	popcorn
Food & Drink	🧈	牛奶	butter
Food & Drink	🧂	盐	salt
Food & Drink	🥫	罐头	canned food
Food & Drink	🍱	便当	bento box
Food & Drink	🍘	米	rice cracker
Food & Drink	🍙	日本	rice ball
Food & Drink	🍚	米	cooked rice
Food & Drink	🍛	饭	curry rice
Food & Drink	🍜	拉面	steaming bowl
Food & Drink	🍝	意粉	spaghetti
Food & Drink	🍠	地瓜	roasted sweet potato
Food & Drink	🍢	卡博	oden
Food & Drink	🍣	寿司	sushi
Food & Drink	🍤	对虾	fried shrimp
Food & Drink	🍥	鱼	fish cake with swirl
Food & Drink	🥮	月饼	moon cake
Food & Drink	🍡	团子	dango
Food & Drink	🥟	水饺	dumpling
Food & Drink	🥠	签餅	fortune cookie
Food & Drink	🥡	外卖	takeout box
Food & Drink	🍦	甜点	soft ice cream
Food & Drink	🍧	冰	shaved ice
Food & Drink	🍨	冰	ice cream
Food & Drink	🍩	甜	doughnut
Food & Drink	🍪	曲奇	cookie
Food & Drink	🎂	庆祝	birthday cake
Food & Drink	🍰	奶油	shortcake
Food & Drink	🧁	甜点	cupcake
Food & Drink	🥧	派	pie
Food & Drink	🍫	甜品	chocolate bar
Food & Drink	🍬	糖	candy
Food & Drink	🍭	糖	lollipop
Food & Drink	🍮	奶黄	custard
Food & Drink	🍯	蜂蜜	honey pot
Food & Drink	🍼	奶	baby bottle
Food & Drink	🥛	奶	glass of milk
Food & Drink	☕	咖啡	hot beverage
Food & Drink	🫖	壶	teapot
Food & Drink	🍵	茶	teacup without handle
Food & Drink	🍶	酒	sake
Food & Drink	🍾	喝酒	bottle with popping cork
Food & Drink	🍷	酒	wine glass
Food & Drink	🍸	酒	cocktail glass
Food & Drink	🍹	喝酒	tropical drink
Food & Drink	🍺	酒	beer mug
Food & Drink	🍻	啤酒	clinking beer mugs
Food & Drink	🥂	杯	clinking glasses
Food & Drink	🥃	杯	tumbler glass
Food & Drink	🫗	倒出	pouring liquid
Food & Drink	🥤	果汁	cup with straw
Food & Drink	🧋	茶	bubble tea
Food & Drink	🧃	吸管	beverage box
Food & Drink	🧉	茶	mate
Food & Drink	🧊	冰	ice
Food & Drink	🥢	筷子	chopsticks
Food & Drink	🍽️	fork and knife with plate	fork and knife with plate
Food & Drink	🍴	刀	fork and knife
Food & Drink	🥄	匙	spoon
Food & Drink	🔪	刀	kitchen knife
Food & Drink	🫙	罐	jar
Food & Drink	🏺	水瓶	amphora
# group: Travel & Places
Travel & Places	🌍	世界	globe showing Europe-Africa
Travel & Places	🌎	世界	globe showing Americas
Travel & Places	🌏	世界	globe showing Asia-Australia
Travel & Places	🌐	世界	globe with meridians
Travel & Places	🗺️	world map	world map
Travel & Places	🗾	地图	map of Japan
Travel & Places	🧭	定向	compass
Travel & Places	🏔️	snow-capped mountain	snow-capped mountain
Travel & Places	⛰️	mountain	mountain
Travel & Places	🛘	山	landslide
Travel & Places	🌋	山	volcano
Travel & Places	🗻	山	mount fuji
Travel & Places	🏕️	camping	camping
Travel & Places	🏖️	beach with umbrella	beach with umbrella
Travel & Places	🏜️	desert	desert
Travel & Places	🏝️	desert island	desert island
Travel & Places	🏞️	national park	national park
Travel & Places	🏟️	stadium	stadium
Travel & Places	🏛️	classical building	classical building
Travel & Places	🏗️	building construction	building construction
Travel & Places	🧱	砖	brick
Travel & Places	🪨	固体	rock
Travel & Places	🪵	原木	wood
Travel & Places	🛖	圆屋	hut
Travel & Places	🏘️	houses	houses
Travel & Places	🏚️	derelict house	derelict house
Travel & Places	🏠	住家	house
Travel & Places	🏡	住家	house with garden
Travel & Places	🏢	建筑	office building
Travel & Places	🏣	建筑	Japanese post office
Travel & Places	🏤	建筑	post office
Travel & Places	🏥	医生	hospital
Travel & Places	🏦	建筑	bank
Travel & Places	🏨	建筑	hotel
Travel & Places	🏩	建筑	love hotel
Travel & Places	🏪	商店	convenience store
Travel & Places	🏫	学校	school
Travel & Places	🏬	商场	department store
Travel & Places	🏭	工厂	factory
Travel & Places	🏯	城堡	Japanese castle
Travel & Places	🏰	城堡	castle
Travel & Places	💒	婚礼	wedding
Travel & Places	🗼	塔	Tokyo tower
Travel & Places	🗽	塑像	Statue of Liberty
Travel & Places	⛪	基督	church
Travel & Places	🕌	宗教	mosque
Travel & Places	🛕	佛寺	hindu temple
Travel & Places	🕍	会堂	synagogue
Travel & Places	⛩️	shinto shrine	shinto shrine
Travel & Places	🕋	天房	kaaba
Travel & Places	⛲	喷泉	fountain
Travel & Places	⛺	帐篷	tent
Travel & Places	🌁	雾	foggy
Travel & Places	🌃	夜晚	night with stars
Travel & Places	🏙️	cityscape	cityscape
Travel & Places	🌄	山	sunrise over mountains
Travel & Places	🌅	太阳	sunrise
Travel & Places	🌆	城市	cityscape at dusk
Travel & Places	🌇	夕阳	sunset
Travel & Places	🌉	桥	bridge at night
Travel & Places	♨️	hot springs	hot springs
Travel & Places	🎠	木马	carousel horse
Travel & Places	🛝	滑梯	playground slide
Travel & Places	🎡	摩天轮	ferris wheel
Travel & Places	🎢	游乐园	roller coaster
Travel & Places	💈	旋转	barber pole
Travel & Places	🎪	帐篷	circus tent
Travel & Places	🚂	守车	locomotive
Travel & Places	🚃	旅行	railway car
Travel & Places	🚄	动车	high-speed train
Travel & Places	🚅	动车	bullet train
Travel & Places	🚆	到站	train
Travel & Places	🚇	地铁	metro
Travel & Places	🚈	到站	light rail
Travel & Places	🚉	地铁	station
Travel & Places	🚊	捷运	tram
Travel & Places	🚝	单轨	monorail
Travel & Places	🚞	山区	mountain railway
Travel & Places	🚋	轨道	tram car
Travel & Places	🚌	公交	bus
Travel & Places	🚍	公交	oncoming bus
Travel & Places	🚎	电车	trolleybus
Travel & Places	🚐	小巴	minibus
Travel & Places	🚑	急救	ambulance
Travel & Places	🚒	火灾	fire engine
Travel & Places	🚓	巡逻	police car
Travel & Places	🚔	汽车	oncoming police car
Travel & Places	🚕	小黄	taxi
Travel & Places	🚖	优步	oncoming taxi
Travel & Places	🚗	开车	automobile
Travel & Places	🚘	开车	oncoming automobile
Travel & Places	🚙	开车	sport utility vehicle
Travel & Places	🛻	车	pickup truck
Travel & Places	🚚	卡车	delivery truck
Travel & Places	🚛	卡车	articulated lorry
Travel & Places	🚜	拖拉机	tractor
Travel & Places	🏎️	racing car	racing car
Travel & Places	🏍️	motorcycle	motorcycle
Travel & Places	🛵	摩托车	motor scooter
Travel & Places	🦽	轮椅	manual wheelchair
Travel & Places	🦼	轮椅	motorized wheelchair
Travel & Places	🛺	三脚鸡	auto rickshaw
Travel & Places	🚲	单车	bicycle
Travel & Places	🛴	滑板车	kick scooter
Travel & Places	🛹	板	skateboard
Travel & Places	🛼	旱冰	roller skate
Travel & Places	🚏	公交站	bus stop
Travel & Places	🛣️	motorway	motorway
Travel & Places	🛤️	railway track	railway track
Travel & Places	🛢️	oil drum	oil drum
Travel & Places	⛽	加油	fuel pump
Travel & Places	🛞	圆圈	wheel
Travel & Places	🚨	灯	police car light
Travel & Places	🚥	交通灯	horizontal traffic light
Travel & Places	🚦	交叉口	vertical traffic light
Travel & Places	🛑	停止	stop sign
Travel & Places	🚧	施工	construction
Travel & Places	🛙	lighthouse	lighthouse
Travel & Places	⚓	锚	anchor
Travel & Places	🛟	安全	ring buoy
Travel & Places	⛵	船	sailboat
Travel & Places	🛶	独木舟	canoe
Travel & Places	🚤	快艇	speedboat
Travel & Places	🛳️	passenger ship	passenger ship
Travel & Places	⛴️	ferry	ferry
Travel & Places	🛥️	motor boat	motor boat
Travel & Places	🚢	船	ship
Travel & Places	✈️	airplane	airplane
Travel & Places	🛩️	small airplane	small airplane
Travel & Places	🛫	值机	airplane departure
Travel & Places	🛬	到达	airplane arrival
Travel & Places	🪂	帆伞	parachute
Travel & Places	💺	位子	seat
Travel & Places	🚁	旅行	helicopter
Travel & Places	🚟	悬挂	suspension railway
Travel & Places	🚠	空中	mountain cableway
Travel & Places	🚡	空中	aerial tramway
Travel & Places	🛰️	satellite	satellite
Travel & Places	🚀	发射	rocket
Travel & Places	🛸	飞碟	flying saucer
Travel & Places	🛎️	bellhop bell	bellhop bell
Travel & Places	🧳	包装	luggage
Travel & Places	⌛	时间	hourglass done
Travel & Places	⏳	沙	hourglass not done
Travel & Places	⌚	表	watch
Travel & Places	⏰	钟	alarm clock
Travel & Places	⏱️	stopwatch	stopwatch
Travel & Places	⏲️	timer clock	timer clock
Travel & Places	🕰️	mantelpiece clock	mantelpiece clock
Travel & Places	🕛	00	twelve o’clock
Travel & Places	🕧	12	twelve-thirty
Travel & Places	🕐	00	one o’clock
Travel & Places	🕜	30	one-thirty
Travel & Places	🕑	00	two o’clock
Travel & Places	🕝	30	two-thirty
Travel & Places	🕒	00	three o’clock
Travel & Places	🕞	30	three-thirty
Travel & Places	🕓	00	four o’clock
Travel & Places	🕟	30	four-thirty
Travel & Places	🕔	00	five o’clock
Travel & Places	🕠	30	five-thirty
Travel & Places	🕕	00	six o’clock
Travel & Places	🕡	30	six-thirty
Travel & Places	🕖	00	seven o’clock
Travel & Places	🕢	30	seven-thirty
Travel & Places	🕗	00	eight o’clock
Travel & Places	🕣	30	eight-thirty
Travel & Places	🕘	00	nine o’clock
Travel & Places	🕤	30	nine-thirty
Travel & Places	🕙	00	ten o’clock
Travel & Places	🕥	10	ten-thirty
Travel & Places	🕚	00	eleven o’clock
Travel & Places	🕦	11	eleven-thirty
Travel & Places	🌑	新月	new moon
Travel & Places	🌒	弯月	waxing crescent moon
Travel & Places	🌓	月亮	first quarter moon
Travel & Places	🌔	月亮	waxing gibbous moon
Travel & Places	🌕	月亮	full moon
Travel & Places	🌖	月亮	waning gibbous moon
Travel & Places	🌗	月亮	last quarter moon
Travel & Places	🌘	弯月	waning crescent moon
Travel & Places	🌙	弯月	crescent moon
Travel & Places	🌚	新月	new moon face
Travel & Places	🌛	月亮	first quarter moon face
Travel & Places	🌜	月亮	last quarter moon face
Travel & Places	🌡️	thermometer	thermometer
Travel & Places	☀️	sun	sun
Travel & Places	🌝	月亮	full moon face
Travel & Places	🌞	太阳	sun with face
Travel & Places	🪐	土星	ringed planet
Travel & Places	⭐	星星	star
Travel & Places	🌟	发光	glowing star
Travel & Places	🌠	夜晚	shooting star
Travel & Places	🌌	太空	milky way
Travel & Places	☁️	cloud	cloud
Travel & Places	⛅	阴	sun behind cloud
Travel & Places	⛈️	cloud with lightning and rain	cloud with lightning and rain
Travel & Places	🌤️	sun behind small cloud	sun behind small cloud
Travel & Places	🌥️	sun behind large cloud	sun behind large cloud
Travel & Places	🌦️	sun behind rain cloud	sun behind rain cloud
Travel & Places	🌧️	cloud with rain	cloud with rain
Travel & Places	🌨️	cloud with snow	cloud with snow
Travel & Places	🌩️	cloud with lightning	cloud with lightning
Travel & Places	🌪️	tornado	tornado
Travel & Places	🌫️	fog	fog
Travel & Places	🌬️	wind face	wind face
Travel & Places	🌀	台风	cyclone
Travel & Places	🌈	同志	rainbow
Travel & Places	🌂	伞	closed umbrella
Travel & Places	☂️	umbrella	umbrella
Travel & Places	☔	伞	umbrella with rain drops
Travel & Places	⛱️	umbrella on ground	umbrella on ground
Travel & Places	⚡	危险	high voltage
Travel & Places	❄️	snowflake	snowflake
Travel & Places	☃️	snowman	snowman
Travel & Places	⛄	下雪	snowman without snow
Travel & Places	☄️	comet	comet
Travel & Places	🪋	meteor	meteor
Travel & Places	🔥	火	fire
Travel & Places	💧	水	droplet
Travel & Places	🌊	浪	water wave
# group: Activities
Activities	🎃	灯	jack-o-lantern
Activities	🎄	树	Christmas tree
Activities	🎆	庆典	fireworks
Activities	🎇	庆祝	sparkler
Activities	🧨	光亮	firecracker
Activities	✨	星星	sparkles
Activities	🎈	庆祝	balloon
Activities	🎉	兴奋	party popper
Activities	🎊	球	confetti ball
Activities	🎋	树	tanabata tree
Activities	🎍	庆祝	pine decoration
Activities	🎎	人偶	Japanese dolls
Activities	🎏	庆祝	carp streamer
Activities	🎐	风	wind chime
Activities	🎑	中秋	moon viewing ceremony
Activities	🧧	利事	red envelope
Activities	🎀	丝带	ribbon
Activities	🎁	包装	wrapped gift
Activities	🎗️	reminder ribbon	reminder ribbon
Activities	🎟️	admission tickets	admission tickets
Activities	🎫	票	ticket
Activities	🎖️	military medal	military medal
Activities	🏆	冠军	trophy
Activities	🏅	奖牌	sports medal
Activities	🥇	奖牌	1st place medal
Activities	🥈	亚军	2nd place medal
Activities	🥉	奖牌	3rd place medal
Activities	⚽	球	soccer ball
Activities	⚾	球	baseball
Activities	🥎	球	softball
Activities	🏀	球	basketball
Activities	🏐	球	volleyball
Activities	🏈	球	american football
Activities	🏉	球	rugby football
Activities	🎾	球	tennis
Activities	🥏	圆盘	flying disc
Activities	🎳	球	bowling
Activities	🏏	球	cricket game
Activities	🏑	球	field hockey
Activities	🏒	球	ice hockey
Activities	🥍	球	lacrosse
Activities	🏓	球	ping pong
Activities	🏸	球拍	badminton
Activities	🥊	手套	boxing glove
Activities	🥋	制服	martial arts uniform
Activities	🥅	球网	goal net
Activities	⛳	果岭	flag in hole
Activities	⛸️	ice skate	ice skate
Activities	🎣	钓竿	fishing pole
Activities	🤿	浮潜	diving mask
Activities	🎽	上衣	running shirt
Activities	🎿	雪	skis
Activities	🛷	下雪	sled
Activities	🥌	冰壶	curling stone
Activities	🎯	命中	bullseye
Activities	🪀	玩具	yo-yo
Activities	🪁	翱翔	kite
Activities	🔫	枪	water pistol
Activities	🎱	台球	pool 8 ball
Activities	🔮	球	crystal ball
Activities	🪄	女巫	magic wand
Activities	🎮	手柄	video game
Activities	🕹️	joystick	joystick
Activities	🎰	游戏	slot machine
Activities	🎲	色子	game die
Activities	🧩	图片	puzzle piece
Activities	🧸	熊	teddy bear
Activities	🪅	庆祝	piñata
Activities	🪩	派对	mirror ball
Activities	🪆	套娃	nesting dolls
Activities	♠️	spade suit	spade suit
Activities	♥️	heart suit	heart suit
Activities	♦️	diamond suit	diamond suit
Activities	♣️	club suit	club suit
Activities	♟️	chess pawn	chess pawn
Activities	🃏	大王	joker
Activities	🀄	牌局	mahjong red dragon
Activities	🎴	卡牌	flower playing cards
Activities	🎭	剧院	performing arts
Activities	🖼️	framed picture	framed picture
Activities	🎨	创意	artist palette
Activities	🧵	线	thread
Activities	🪡	针	sewing needle
Activities	🧶	毛线	yarn
Activities	🪢	结	knot
# group: Objects
Objects	👓	服饰	glasses
Objects	🕶️	sunglasses	sunglasses
Objects	🥽	护目	goggles
Objects	🥼	医生	lab coat
Objects	🦺	安全	safety vest
Objects	👔	工作	necktie
Objects	👕	T恤	t-shirt
Objects	👖	休闲	jeans
Objects	🧣	包紧	scarf
Objects	🧤	手	gloves
Objects	🧥	外套	coat
Objects	🧦	袜	socks
Objects	👗	衣服	dress
Objects	👘	和服	kimono
Objects	🥻	印度	sari
Objects	🩱	泳衣	one-piece swimsuit
Objects	🩲	内裤	briefs
Objects	🩳	内裤	shorts
Objects	👙	泳装	bikini
Objects	👚	女	woman’s clothes
Objects	🪭	扇	folding hand fan
Objects	👛	血拼	purse
Objects	👜	包包	handbag
Objects	👝	手拿	clutch bag
Objects	🛍️	shopping bags	shopping bags
Objects	🎒	包	backpack
Objects	🩴	鞋	thong sandal
Objects	👞	鞋	man’s shoe
Objects	👟	跑	running shoe
Objects	🥾	鞋	hiking boot
Objects	🥿	便鞋	flat shoe
Objects	👠	鞋	high-heeled shoe
Objects	👡	女	woman’s sandal
Objects	🩰	舞蹈	ballet shoes
Objects	👢	女	woman’s boot
Objects	🪮	发夹	hair pick
Objects	👑	国王	crown
Objects	👒	女	woman’s hat
Objects	🎩	帽子	top hat
Objects	🎓	学位	graduation cap
Objects	🧢	帽子	billed cap
Objects	🪖	军事	military helmet
Objects	⛑️	rescue worker’s helmet	rescue worker’s helmet
Objects	📿	宗教	prayer beads
Objects	💄	化妆	lipstick
Objects	💍	戒指	ring
Objects	💎	婚礼	gem stone
Objects	🔇	声音	muted speaker
Objects	🔈	喇叭	speaker low volume
Objects	🔉	中等	speaker medium volume
Objects	🔊	大声	speaker high volume
Objects	📢	喇叭	loudspeaker
Objects	📣	呼喊	megaphone
Objects	📯	号	postal horn
Objects	🔔	叮当	bell
Objects	🔕	铃	bell with slash
Objects	🎼	乐谱	musical score
Objects	🎵	乐谱	musical note
Objects	🎶	乐谱	musical notes
Objects	🎙️	studio microphone	studio microphone
Objects	🎚️	level slider	level slider
Objects	🎛️	control knobs	control knobs
Objects	🎤	麦	microphone
Objects	🎧	耳塞	headphone
Objects	📻	娱乐	radio
Objects	🎷	乐器	saxophone
Objects	🎺	乐器	trumpet
Objects	🪊	乐器	trombone
Objects	🪗	乐器	accordion
Objects	🎸	乐器	guitar
Objects	🎹	乐器	musical keyboard
Objects	🎻	乐器	violin
Objects	🪕	弹奏	banjo
Objects	🥁	鼓	drum
Objects	🪘	鼓	long drum
Objects	🪇	乐器	maracas
Objects	🪈	乐器	flute
Objects	🪉	乐器	harp
Objects	📱	手机	mobile phone
Objects	📲	手机	mobile phone with arrow
Objects	☎️	telephone	telephone
Objects	📞	听筒	telephone receiver
Objects	📟	呼机	pager
Objects	📠	传真	fax machine
Objects	🔋	电	battery
Objects	🪫	电子	low battery
Objects	🔌	插头	electric plug
Objects	💻	pc	laptop
Objects	🖥️	desktop computer	desktop computer
Objects	🖨️	printer	printer
Objects	⌨️	keyboard	keyboard
Objects	🖱️	computer mouse	computer mouse
Objects	🖲️	trackball	trackball
Objects	💽	md	computer disk
Objects	💾	便携	floppy disk
Objects	💿	cd	optical disk
Objects	📀	光盘	dvd
Objects	🧮	算盘	abacus
Objects	🎥	录像	movie camera
Objects	🎞️	film frames	film frames
Objects	📽️	film projector	film projector
Objects	🎬	场记	clapper board
Objects	📺	电视	television
Objects	📷	拍照	camera
Objects	📸	拍照	camera with flash
Objects	📹	录像	video camera
Objects	📼	磁带	videocassette
Objects	🔍	工具	magnifying glass tilted left
Objects	🔎	工具	magnifying glass tilted right
Objects	🕯️	candle	candle
Objects	💡	主意	light bulb
Objects	🔦	工具	flashlight
Objects	🏮	喜庆	red paper lantern
Objects	🪔	油	diya lamp
Objects	📔	写作	notebook with decorative cover
Objects	📕	书	closed book
Objects	📖	书	open book
Objects	📗	书	green book
Objects	📘	书	blue book
Objects	📙	书	orange book
Objects	📚	书	books
Objects	📓	本子	notebook
Objects	📒	记账	ledger
Objects	📃	卷曲	page with curl
Objects	📜	卷纸	scroll
Objects	📄	文书	page facing up
Objects	📰	纸	newspaper
Objects	🗞️	rolled-up newspaper	rolled-up newspaper
Objects	📑	书签	bookmark tabs
Objects	🔖	书签	bookmark
Objects	🏷️	label	label
Objects	🪙	富有	coin
Objects	💰	钱	money bag
Objects	🪎	劫掠	treasure chest
Objects	💴	日元	yen banknote
Objects	💵	现金	dollar banknote
Objects	💶	欧元	euro banknote
Objects	💷	现金	pound banknote
Objects	💸	钱	money with wings
Objects	💳	卡	credit card
Objects	🧾	会计	receipt
Objects	💹	上扬	chart increasing with yen
Objects	✉️	envelope	envelope
Objects	📧	信件	e-mail
Objects	📨	信件	incoming envelope
Objects	📩	信件	envelope with arrow
Objects	📤	信件	outbox tray
Objects	📥	信件	inbox tray
Objects	📦	包裹	package
Objects	📫	信箱	closed mailbox with raised flag
Objects	📪	信箱	closed mailbox with lowered flag
Objects	📬	信箱	open mailbox with raised flag
Objects	📭	信箱	open mailbox with lowered flag
